Feature,Fisher_Score
CCNF,35.91387300450323
CALR,35.90586341690727
GRIP1,35.89347845384678
RRN3,35.89248295855625
STIL,35.882702425544224
ATRX,35.87060886947292
KIR2DS3,35.8533423030661
KCNA10,35.85158722489501
ZBED1,35.837638460578724
MND1,35.8359350056073
ZNF70,35.831226607601124
PPP1R9B,35.81948263181397
CDH19,35.80118318409286
ATXN7,35.77987414967764
KLHL12,35.77515717824961
PA2G4,35.75675300915758
FETUB,35.751438796935645
FZD6,35.74753705041406
ZNF287,35.73311508949915
KLK11,35.68990065725818
KDELR2,35.68739852691721
LILRA4,35.66515049929766
HSPA14,35.662925851659644
KIR2DS5,35.65831755451601
ASTE1,35.6388608183487
DOK5,35.62651462309243
MAGEA8,35.60842590752347
ZNFN1A5,35.606012609314945
MAK3,35.58420155791724
KCNIP2,35.54858085743775
ZNF660,35.539890006370726
PAPD5,35.52843246114687
CA5BL,35.51628598090578
QKI,35.498377906173914
MRGPRX3,35.490827796634
KCNJ1,35.478821662336244
INPP5E,35.465165694914006
ASAH1,35.46130689814888
CEACAM21,35.43603796205293
ADRA1A,35.4115813767032
BCDO2,35.40272271623033
FOXA1,35.402085017448705
GGTLA4,35.35587134276893
ZNF354A,35.346462804922645
RUNX2,35.34493127851583
SLC22A13,35.3388557169174
C9orf85,35.30540964977228
IQGAP3,35.3036494324096
C6orf165,35.2614839817178
CDR2L,35.25867609534233
MAML3,35.250501702727654
RPL6,35.230001225062225
ATOH1,35.21929291233859
FAM62C,35.21885443504088
MCF2L,35.20680228306827
SFRS6,35.198561868943685
SLC35D3,35.195212295990366
RPL4,35.19013965246839
COQ4,35.147445680365784
VPS28,35.12090137396526
MATN1,35.10515423148666
SETBP1,35.09468996976945
ATF3,35.08957106610303
PBX4,35.08162546762428
CCPG1,35.07331139702805
BNIP3L,35.07228206732156
PFN1,35.048993051956224
DDHD1,35.04288832412827
PRB1,35.03363088935033
C6orf89,35.01216722745097
MAPK15,35.00867757454284
GBP5,35.00489854021111
CHURC1,34.99955640710107
NKX2-8,34.97235624845682
GSPT1,34.96830742590477
KIAA0892,34.967118104033965
IGHG3,34.95635256064208
C1orf157,34.94485825521066
PTGER1,34.923078614270736
PRDM1,34.85854892068214
UGT1A7,34.85106259579596
PYGO2,34.81725909547158
C20orf179,34.77266812019042
DHX8,34.76500786506174
TEX15,34.756570936844945
MXRA7,34.75280734914797
ZA20D3,34.69793296032271
UGT2B10,34.67806641958024
EIF2S2,34.67033890185344
HEXB,34.647266471374614
ISG20L2,34.63156521194776
IDH1,34.61541534912345
LRFN4,34.60546652473166
FEM1C,34.602064549347006
PROKR2,34.59137471566713
NALP9,34.57677984842984
CDCA1,34.56986569160767
ZNF311,34.54855766954147
TMEM90A,34.546731966813
GPS1,34.52845043811492
CHN2,34.51896986135066
DGCR10,34.51629845057062
PROKR1,34.5069977698493
TMEM54,34.50588657579905
WASF2,34.47879944457675
WASPIP,34.457133024227936
LRRC58,34.441672961921576
EIF2S3,34.42444880074784
SELE,34.409036824329725
ITGB1BP2,34.408931651235775
ISL1,34.40782649934086
ZNF285,34.404136853381104
KRT25D,34.40273345652406
RPE65,34.389974282882065
GPT,34.38745146438509
CCT5,34.36606958039486
OR6C75,34.332935714856575
UBE4A,34.33172960923465
PFDN5,34.31884980547994
DSCR6,34.30994874574278
KCNH6,34.272464774560916
MOSPD3,34.26974850380302
TYSND1,34.266073573278156
C3orf29,34.265923760613475
GPR141,34.264078224216505
TTBK1,34.240257032080514
CLDN7,34.232343069567364
BZW1,34.23008277949219
SLC38A3,34.20923151510402
STS,34.197457840627486
AGBL2,34.169460225750505
PIGN,34.16117285817468
BUB3,34.14446949663639
C17orf77,34.13664763687406
TLE1,34.12888943049671
CUEDC1,34.12082018505744
FCAMR,34.11649650434913
HES7,34.10553459667517
PPP4R1L,34.102536260456105
AMY1A,34.09941970008877
CMYA3,34.096310276154014
MAPK1,34.065500660084744
C9orf45,34.04172458785981
ZNF268,34.03811021036887
ETFB,34.027917282162036
DNAJC15,34.02731740135623
CACNG6,34.00369211709979
OR4D6,33.99301967277552
SOCS6,33.97327456065283
GNL3L,33.91747317458107
DEPDC1,33.90757046200984
C1orf123,33.9068758105834
LARP1,33.90153928657989
CDK9,33.89428927357025
ZNF404,33.87718167671099
NKX6-1,33.85524414120016
RXFP4,33.83267715235219
GPRC6A,33.82939727566524
LGALS2,33.81055075456891
MAP4K5,33.804580931506464
ARHGAP25,33.79848846557434
PPP5C,33.79655388197466
CGB,33.75814431756906
AMOTL1,33.75172788429651
P2RY2,33.74328841870205
ABCC6,33.723216836787515
MIZF,33.72194838924513
SFXN2,33.72023779760282
CPT2,33.7175602977847
U2AF1L4,33.69076541274964
C1orf36,33.68414052157629
ZNF586,33.67535487374459
ABCB11,33.66661455906571
AVPR1B,33.65533220721874
BTNL2,33.63831120295244
C9orf28,33.62364692402532
C21orf86,33.620744439775045
EGFL7,33.620055677528484
SLC2A4,33.596449996324
HM13,33.59361605858879
OR52A1,33.577215476516216
PADI2,33.57697423036154
FOXB1,33.54315372117125
TEX13B,33.53714433442569
CYB5B,33.531894332185004
ALDH16A1,33.50818551444557
ZNF580,33.500611020389044
EPC2,33.49447566449109
C14orf54,33.47506711935455
ART3,33.46579939553288
FAT3,33.4558362705374
CCDC8,33.45538570279755
CDH7,33.43295491833562
ZNF383,33.4249911164206
SDCBP,33.4228234503538
BTC,33.41580862044371
PDE3A,33.40691791047754
PDE11A,33.378150253491796
ZNF516,33.37531606275097
LCE2B,33.37238059628347
LRRC37B,33.371835454573734
AKNA,33.34444797932415
DGKZ,33.326197378715804
USP19,33.30539185040024
CRB3,33.29992687016173
TMEM39B,33.26932689746834
NPHP3,33.26455399732034
RARRES1,33.26038708389268
FEZ1,33.24133679832691
VILL,33.233070899068835
PLD4,33.22910799846478
SVEP1,33.18968947697355
MCART6,33.189555761884854
GPR143,33.1851612489821
KIAA1853,33.175831450947484
DSPG3,33.17413056212419
FIGN,33.165907612242854
BRD8,33.1606711053809
FOXP4,33.15796147637332
COPZ1,33.157679948929314
TECTB,33.151570369654046
PCOLN3,33.131705016548494
LXN,33.12344606899995
MMP7,33.11514968784269
AGPAT2,33.11470979202519
NUPL1,33.10288822654782
MPL,33.06855850760686
NAPA,33.06847743209248
SMARCD1,33.038250679189346
RIC8A,33.032364390732276
DGCR2,33.01874923020274
SYNGAP1,33.01665182171193
RGSL1,33.01008707053295
ETFDH,33.00735313435348
AREG,33.00240904849549
IGHA2,32.99537951625834
CCDC77,32.9952799144708
HLA-DQA2,32.98652850705256
PTX3,32.9599334105915
NAT11,32.94897850803091
IKBKG,32.92002246877126
TMEM41A,32.91491588587095
ZNF644,32.90928736657734
CPS1,32.90715859359282
MMP28,32.90598098973906
OR4K14,32.90521945792304
ARMCX4,32.90252942611391
MS4A6E,32.89178951452523
F2RL3,32.88739500138993
ATF5,32.881386751801145
CLDN9,32.863120464491146
RNGTT,32.85696200815255
KRTAP12-1,32.85310763777092
HOXB5,32.85143070376751
CYP4A11,32.85107256319414
CDKL3,32.83946745196849
PCDHA3,32.828764467825444
OR5M10,32.81374293572215
FAM83C,32.81290076463212
ATP4A,32.79294566826532
NFXL1,32.77125330275759
TULP4,32.76082225401929
KCNN1,32.73446294998216
RAX,32.731615191000174
FGF5,32.676784282378286
TAF6,32.672754701130046
MMP12,32.659396705642926
ESCO1,32.654076349387545
CNIH2,32.650551210490846
CDRT1,32.62790794049632
RNF113A,32.61500651514112
HIST1H2BA,32.607235129620335
IER2,32.5885979882472
CLEC4M,32.54546184184511
RKHD2,32.521759626402094
RPN2,32.51851625261801
CCR9,32.51322626812925
UPK2,32.50758139890884
C20orf98,32.5066613873893
KIF9,32.49461340972747
ZMYND10,32.479353865080874
GTPBP1,32.476936122584455
NPEPL1,32.4758279355057
HDAC2,32.47269744720827
RGN,32.47251978674707
DUX3,32.46429107066429
EVX1,32.45635677324043
PRAP1,32.45481799371829
ULK1,32.45037406800889
POLE,32.4091188706332
APOBEC3F,32.393266919760606
C19orf24,32.39199829501835
C1orf178,32.386439064668224
PRPSAP1,32.36797135706182
APOA1,32.360544789952684
MYF5,32.34993081564985
RNF186,32.33462873721929
HERC3,32.29618604336384
COMMD6,32.29468583979878
ARNT,32.287124447799215
PI3,32.2822839711369
ZNF323,32.26218571265477
DMTF1,32.248738129836944
SNORA72,32.24699448200322
TRERF1,32.229626588547
ETS1,32.214453073303865
FOXJ2,32.17860280969304
BPIL3,32.176723796862305
CCDC97,32.1694976018413
APOC4,32.14819213590499
HNRPR,32.14341656960946
VPS4A,32.11722826040689
SULT1E1,32.09530200785579
PCDHB13,32.09180413645752
C9orf126,32.08933883769821
LTB4R2,32.08718106420621
NPFFR1,32.083557394098385
NAALAD2,32.06326434491209
FAM86B1,32.061109364017355
TMEM102,32.0458697404326
SNF8,31.970895408070646
ATF6,31.96687493119054
DBF4,31.966707453995532
KLK9,31.96499409788966
KIF5C,31.960322994448394
CYP2U1,31.940072423240814
ITPR2,31.937791756997996
ZNF226,31.9376545910817
LAMC3,31.909694931149826
VGLL2,31.905192044221963
KIAA1539,31.89852306774962
CXCL3,31.883344214186756
ZNF645,31.86628865946369
TCN1,31.86321463835919
FRMD5,31.83659733191282
KRTAP6-1,31.830241145158915
FGF18,31.8165521598672
ZNF571,31.801420530382195
TRAFD1,31.777917361205922
RBM25,31.777853714837875
HELZ,31.77564804918945
SPHK2,31.765005570889336
LATS1,31.747714607461198
KIAA1713,31.73131285657831
HSD3B1,31.729118425460747
BICC1,31.725027281100363
ASB4,31.701031420432912
C17orf13,31.69789037120217
WDSUB1,31.623593069310697
WNT5A,31.616813924596237
MYADM,31.614934279065547
PSPH,31.609979902105536
LYSMD1,31.560109550087496
FPGS,31.541442368711216
ZMYM5,31.530775134402653
CXorf34,31.527430945544452
P2RX4,31.513329846981765
TBC1D10B,31.502669295936585
EIF2C2,31.474384979937476
FAM62B,31.473186137905607
ASCL3,31.46679821249314
RFC1,31.456255274144198
LRRC37A,31.433647937411095
OR52J3,31.42637595261126
TAAR2,31.421301643120024
MLANA,31.406062180473583
C12orf47,31.388043912138063
USH1G,31.382760488130174
TNPO3,31.373425851605933
UBC,31.366889888843463
LPAL2,31.351329979389696
MAGEB10,31.34922476534211
SPANXF1,31.335621065198048
GRIA3,31.33389394070445
MADCAM1,31.309198794804825
SARS2,31.306504666133716
PCDHB4,31.301142973677912
TMEM87A,31.299341513178558
NUP50,31.297580187426945
CAMK1,31.29745159668132
H2AFY,31.274819860438125
NMNAT1,31.26210911438045
COL14A1,31.26058820384787
KIAA1344,31.247613831599146
DARS2,31.23796586950162
ARID5B,31.2286073458135
P2RY4,31.2215535066889
ANKMY2,31.20866360490868
IRAK1,31.157969556954683
ZNF557,31.156898123998033
MX2,31.134725401218276
NSUN5B,31.134253242025874
BIRC7,31.133679383261704
C16orf60,31.112652353422625
TEF,31.096087304783886
ZDHHC15,31.080551792745744
SLC7A3,31.06970176170179
CDH6,31.06879422897674
COL4A3,31.06462717042894
DOCK5,31.060764840008755
AANAT,31.037518397666844
LMBRD1,31.02131464705962
TNFRSF8,31.010307618955743
C8orf75,30.998661581037013
FNDC7,30.99407548080802
RGL1,30.982369374822447
LOX,30.974690218442245
C1orf112,30.972721752689136
SEPT7,30.95955688331917
NCOR2,30.93887585882789
GBF1,30.922503257975944
ZNF687,30.913733614200865
C20orf29,30.880561867239106
LMOD2,30.850959649661135
STX7,30.850884319629138
C8orf61,30.84572543499707
ADAMTS17,30.833938939461603
MRPL34,30.763205634805434
AIM1L,30.759170258590558
APOH,30.75486972039228
ATP12A,30.7506488337786
RIF1,30.737919636142678
APOF,30.737359466848297
PCGF2,30.69474410990815
PEO1,30.679466454102194
MEP1A,30.673208042268698
REG3A,30.65933476256151
KIAA0082,30.64783146271948
LACTB,30.644280473953337
CYP21A2,30.632571052210864
CBR4,30.60163019352035
SNAPAP,30.585738211662832
CPN1,30.577712771257836
MYH4,30.569304699869782
C21orf67,30.55217447083338
CCL14,30.53048501449633
TRBV3-1,30.525780914748495
FAM27L,30.507345296070802
CECR4,30.493280582131796
KLHL7,30.483798214496737
CAPN6,30.480261384694906
UBADC1,30.450496522310914
OR5AU1,30.426324419933415
KLHL11,30.417440877394064
CYR61,30.40803085545915
SPATA2,30.399502430640496
APOL4,30.39504901642411
CLDN2,30.394884064019067
PADI1,30.383739091056214
SLC45A4,30.380072098230478
OR52N2,30.374473780625948
COQ10A,30.371738434603344
ERBB3,30.369473621596686
TMEM67,30.336756568959146
ZFPM1,30.328285944823254
FABP4,30.31255224362205
USP5,30.310454656790164
OR13C4,30.30381975016852
CCDC55,30.268017098231834
SLCO5A1,30.226141929623708
ZNF610,30.21807090297618
PPFIBP1,30.204305570721118
ADAMTS7,30.201399417122776
DUSP15,30.201060389493865
IL12B,30.19885238159847
TRIM59,30.195624742119687
SUHW3,30.15852522752421
FAM69A,30.133662169204253
OIT3,30.133409846949608
ANLN,30.123324426860073
RXRG,30.121134408559904
C21orf37,30.094830136490337
LRRC16,30.090093714792687
GOLGA2,30.087044445652438
C20orf71,30.085752627282
PIGT,30.070508647000295
CMYA5,30.0640993087475
GTF2H2,30.06386178363594
TAOK2,30.052229805438806
SLC25A22,30.05205442059186
PIP5K1B,30.047644829154244
ERCC8,30.04404576058317
SLC4A9,30.036370081327465
CTTN,30.02759503473125
SGPP1,30.01575084625823
SLC18A3,30.00707745280802
LCE5A,30.004793624815726
ATOX1,29.992781366795512
RAI1,29.96702711028327
MYO1G,29.91872777323973
LCT,29.917238356043036
PDIA2,29.913628181624293
C9orf94,29.90384248040185
PCDHA7,29.879944363522224
GPX3,29.879386327066353
PDZD7,29.872107739050605
REL,29.869409127254784
NMNAT3,29.8623763015661
RFP2,29.834611229714845
TPM4,29.832995498913156
SLC8A3,29.83088131767841
MAS1,29.807082064936495
DNHD2,29.80337142407498
MRPS31,29.787669987951364
SUMF1,29.771091838154476
MC4R,29.766029054613874
CDH16,29.76541077380179
PLA2G4A,29.760437609956547
PGM5,29.755255227450018
MLL2,29.728334586722333
SLC39A14,29.724886884101092
MRS2L,29.722879884715958
TRIB2,29.718301002613785
SAMD9,29.689602076044668
SLC38A6,29.67379179210493
C16orf58,29.66698322089521
SFTPA1,29.65347223889809
GBA2,29.642256832193247
DBF4B,29.63882852712735
NDUFA12,29.631876347647463
KREMEN1,29.61733651679904
ZNHIT4,29.614327925757987
C1orf161,29.612607429307193
C8orf36,29.603454483295142
CORIN,29.600256778800937
RP13-137A17.2,29.59851987776731
KIAA0562,29.59510631843716
ACTC,29.540684106404107
OR8B4,29.532097796577165
XYLT2,29.525497390715216
C11orf53,29.505888487173742
EXOSC10,29.49378462478922
ANAPC4,29.493456902958016
B3GNT8,29.48556285968061
PUS1,29.46790710678045
SYNPO2L,29.44616555633873
IGSF10,29.443915195682322
PTPRC,29.416584035324917
TGDS,29.41518813265219
L1CAM,29.398780839943065
IL1B,29.360097325840577
SPEG,29.35670794171702
TPH1,29.33170449684934
ZNF403,29.32449646856153
CYP7A1,29.303434879715184
HS3ST3A1,29.301097071749037
IPO11,29.294986113998394
OR2H1,29.288228789785947
APOA2,29.272872846878045
PXT1,29.263952746381097
PSME4,29.252412973508118
TGIF2LX,29.24175636866228
PPIF,29.23782637083277
ESCO2,29.23635872251301
WASF3,29.212747046139633
DDX56,29.19985086694652
PADI6,29.189371917871583
RUTBC1,29.184470742231888
CCDC38,29.18193387448482
PARP6,29.181587029935997
BMP15,29.18082986808385
MAP2,29.17913636803438
DNALI1,29.167831600256516
ZNF546,29.167449682674658
SPATA21,29.157879191544254
PFKFB2,29.156613724929308
NHLH1,29.14370389259526
WISP2,29.135671204309958
DOCK9,29.082000745480936
BAT5,29.04602484776285
ST14,29.03303286684334
FAM92B,29.01869776981412
ANGPTL3,29.017822118480506
MFSD7,29.00795931702676
SFXN5,29.005023726331338
ASCL2,28.985035597369375
PCGF6,28.97623854926764
ADPRHL2,28.96435974301
FGA,28.959560265846992
NAV1,28.956349610247365
LRRC27,28.929547608047912
FUT11,28.927379088714876
COLEC11,28.913458391089502
TXNL6,28.904374609939048
PHF12,28.880375616114904
CYB5A,28.876247415243455
SSBP2,28.866713581530266
SAPS3,28.862047653615214
GTF2H4,28.838107917845576
SF3B3,28.822702806315597
LRP2,28.812740831522262
OR2J3,28.81042812732511
HAT1,28.795821089066234
CHST7,28.766764291032274
OR5V1,28.75053079358367
CPEB2,28.727713282366203
UBL3,28.707969537969902
RP5-1153D9.3,28.70617116664114
LRP1B,28.69243277483921
SPIN,28.651580908811678
BZRAP1,28.634295392498228
C1QTNF3,28.61124357143698
RGS16,28.59440845411556
HTR1E,28.581347916332174
KLRC4,28.571965892083924
CXorf55,28.559267212367637
NCDN,28.553691409396222
SCNN1B,28.540878007200234
ADRM1,28.519670724498788
GAS8,28.49778448901181
LYPLA3,28.480179790287472
MMPL1,28.466313303684593
NME2,28.456380833764758
ASF1A,28.45195915937773
EPR1,28.438625344462313
MCM6,28.436445502473013
PTPN22,28.4243856681939
OR2B2,28.417054767987885
ELK4,28.413011314573332
SIRT4,28.41232277172509
ZNF157,28.407061434441754
MXD1,28.38930627602921
SHC2,28.38677963373057
C14orf143,28.380721823263805
GYG1,28.377263452320022
TTYH2,28.374081243854004
SPOP,28.355301325951572
DPF3,28.353093045194743
PIGL,28.32170079769707
SAA3P,28.319765906892368
ITGA3,28.312036160002823
B4GALNT3,28.267832640427105
RPS4X,28.262937948832985
ALG1,28.26111087614045
HOXA13,28.25200889512248
PSMA4,28.24606333196072
DDX59,28.245050685069636
RIPK5,28.229405502295982
CCDC27,28.21388253494844
RASL11A,28.19800753991455
REG3G,28.166698688280537
C1orf189,28.16350277448594
ZNF582,28.15225864348015
MAFK,28.142679357277526
C21orf125,28.095476432150235
C20orf23,28.084680923665594
PSMD7,28.07431742715798
HIST1H4K,28.07335997028291
NUCB1,28.06944758168185
DHPS,28.0520029756543
ATP2C1,28.051574525595505
GORASP1,28.049648914398272
FNBP1L,28.0492407535434
KLHDC8A,28.021823562244265
PFKFB1,28.002476199849355
POLR2A,27.98499227080842
ZC3H7B,27.977237665021306
TAT,27.97009050502972
AKR7A2,27.953608455025737
PBX2,27.946197083208624
MSH4,27.942970724736895
DDX54,27.933573881177807
ZNF414,27.92770272802144
CLUAP1,27.926555716388492
NSUN5C,27.92589117640695
MEGF6,27.920997150027347
C6orf123,27.916881574152683
DCPS,27.904755467539587
CD274,27.901686572094803
RNPC3,27.88522049185692
AKR1C4,27.866000606793655
COL2A1,27.852054748426045
FOXR1,27.825315259362696
CDY1,27.81853474689464
HOOK2,27.811282101937493
ZNF206,27.774688381645362
PNPO,27.769951225358845
SPATA5,27.76220912339384
PKNOX1,27.748881564330958
TFPI2,27.728433273361397
DGCR7,27.71458251397747
TSG101,27.70108287338237
PSMA7,27.69985924043619
BCAN,27.699822271337176
HSP90AA1,27.681422993458117
KRTAP5-6,27.677920426775938
TAAR1,27.662994259328954
OR1L3,27.637936257330825
MCRS1,27.624000987514716
PCDHB7,27.615587639256177
MTRF1,27.6129708677415
LCN12,27.58751543616691
C8orf45,27.583525711702087
HTR3D,27.569812946418367
RAD51L3,27.56861966251929
RP11-321G1.1,27.56144012611976
MMP23B,27.556909721886967
RAB6B,27.539771081401675
RNPEP,27.52604378619976
NTSR1,27.515091319017387
ABCB10,27.51281973905497
LMX1B,27.51167053351907
MXD3,27.51107492973939
KIF2C,27.502630096918697
ITGB1BP1,27.489977725505256
SLC34A1,27.474725486675485
HECTD1,27.460620716575395
NF1,27.460213632664452
CHMP2A,27.457235464298385
TG,27.45046446858534
FMN2,27.440899212038147
MEST,27.43956965729538
XPNPEP1,27.413350638334617
ZNF541,27.40755803572739
RNF43,27.401101786985127
UQCRC2,27.385853806989545
FAM53C,27.384455653058545
RNF168,27.3778475431018
MTMR10,27.367466640240334
KRTHA8,27.348334697304146
SKI,27.338631631762944
ZNF71,27.327521232455037
NRG2,27.320077586481972
HIST1H2BJ,27.319175588909186
PRB4,27.293233871473465
GPR77,27.291875836656157
L3MBTL2,27.288194325630194
OR1N2,27.26098629462625
NALP2,27.244175558170284
KCNK9,27.236486008226457
KY,27.231469686249415
ATP6V0A2,27.224157791642003
CRNN,27.217977530988815
OCRL,27.20970720947136
C15orf2,27.204216138306137
KRTAP10-10,27.19913536950928
ASB3,27.180969112156067
RNF122,27.171123751024215
LYPLAL1,27.15262966791728
GPR31,27.142113357582026
C10orf86,27.14189149106096
